title,album,singer,id,date,populairty,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
Buông Đôi Tay Nhau Ra,,,0YRtuiIMa3FM3LywGlJIii,,1,227492,0.705,0.72,8,-7.135,0,0.0291,0.639,0.513,0.108,0.634,110.96,4,happy
Cô Gái M52,,,0AXYXHoam4tHLAcRkEescf,,1,213333,0.966,0.644,5,-9.389,0,0.0755,0.216,0,0.0941,0.94,110.012,4,happy
Đi Để Trở Về,,,2qc4FFBylFT5YhvMJMX50R,,1,202084,0.733,0.432,7,-9.624,1,0.0292,0.495,0,0.193,0.673,95.988,4,happy
Thu Cuối,,,5ZMDJIYgsZWHXw2ILFblva,,1,294949,0.443,0.717,0,-6.417,0,0.272,0.701,0,0.0855,0.649,75.96,4,happy
Anh Thanh Niên,,,3ksHvU75aLBENx2ZmO49Jx,,1,231437,0.816,0.521,1,-8.192,1,0.0684,0.486,0,0.0735,0.79,139.959,4,happy
Tát Nước Đầu Đình,,,0UkWvPZauWiBjWGuXFhZQn,,1,243005,0.661,0.739,7,-5.893,1,0.0295,0.444,0,0.307,0.79,119.114,4,happy
Quan Trong La Than Thai - Original,,,5TS51iQud7BUVEwoKqMvVz,,1,240000,0.877,0.776,9,-4.75,0,0.0704,0.338,0,0.0852,0.82,120.002,4,happy
Đi Đu Đưa Đi,,,2OZTkXYCNbZS9TwPRy52Js,,1,220169,0.815,0.645,5,-6.334,0,0.0507,0.107,0.00548,0.0953,0.683,118.024,4,happy
Độ Ta Không Độ Nàng,,,3OJiUkfGv6DHB83LDGNXdO,,1,246137,0.588,0.642,7,-5.706,0,0.0276,0.0464,2.88e-06,0.389,0.635,97.991,4,happy
Ông Bà Anh,,,1P8YW29J8oGxWBUGKadUPh,,1,236878,0.614,0.689,2,-9.238,1,0.0382,0.00209,0,0.408,0.37,104.954,4,happy
Sóng Gió,,,5nbEQky9dG4f9XFrL4AAKH,,1,254094,0.662,0.719,2,-6.317,0,0.051,0.687,0,0.262,0.727,95.007,4,happy
Gác Lại Âu Lo,,,6HpDKKSDZ8QpSHfikENIBC,,1,282629,0.745,0.527,6,-8.09,1,0.0786,0.571,0,0.11,0.385,95.034,4,happy
CÓ CHẮC YÊU LÀ ĐÂY,,,2z9iLlNBt1aLZUCFgXby97,,1,202105,0.746,0.724,10,-3.976,0,0.0498,0.119,2.09e-05,0.0506,0.596,95.003,4,happy
Làm Người Yêu Anh Nhé Baby,,,6hpTwfprwa7gyQtVauwckV,,1,191000,0.649,0.692,2,-8.674,1,0.0489,0.494,0,0.0852,0.773,150.193,4,happy
Hãy Trao Cho Anh,,,0f5yQttJS5nNxRAleF4kZO,,1,245659,0.715,0.724,3,-4.854,0,0.0425,0.0897,0.000269,0.157,0.818,96.014,4,happy
Only U,,,20aPo7bf0IrwfZvBXDHsnh,,1,206000,0.686,0.534,2,-5.712,1,0.0298,0.119,0,0.304,0.17,120.121,4,happy
Nếu Ngày Mai Không Đến,,,1IyaXs95EqH8emANUrhRwH,,1,330968,0.625,0.665,11,-8.709,1,0.0336,0.00342,3.44e-05,0.0804,0.192,124.007,4,happy
Ngày Tận Thế,,,5Nd0com2T4rHRZO2YFwD2n,,1,232166,0.602,0.829,8,-4.49,1,0.304,0.752,0,0.357,0.61,89.989,4,happy
Nơi Này Có Anh,,,5HbLlcJogki9rRq2KfkGQP,,1,260117,0.52,0.853,0,-5.249,1,0.0303,0.0446,0.000974,0.144,0.328,91.994,4,happy
Không Phải Dạng Vừa Đâu,,,4yHdRaAAzoAmzC9pbrmiE1,,1,247635,0.71,0.809,1,-5.424,0,0.05,0.64,0.00254,0.0913,0.871,95.022,4,happy
Nguoi Am Phu - Original,,,04JBEwGP94fWL7nbcrO0F2,,1,130558,0.687,0.656,1,-6.987,1,0.0333,0.0451,0.000843,0.29,0.388,120.074,4,happy
Buồn Của Anh Remix,,,404vMtQyYW7Fa63QJaJ75A,,1,288009,0.746,0.323,7,-8.665,0,0.0495,0.84,1.47e-05,0.379,0.372,139.955,4,happy
Ấn Nút Nhớ... Thả Giấc Mơ,,,0zNyJEcrEbYvwA0s1msBPF,,1,244540,0.712,0.697,1,-8.224,0,0.0459,0.649,0.000132,0.334,0.634,94.987,4,happy
Mình Cưới Nhau Đi,,,3ijmI7pFr4O8H6GCqvJha9,,1,235812,0.697,0.825,6,-6.632,1,0.214,0.779,7.85e-05,0.0679,0.818,174.037,4,happy
CHẠY NGAY ĐI - Onionn Remix,,,3ZYrI2prWaAm1RbpCqZzlO,,1,230400,0.758,0.908,2,-1.497,0,0.0352,0.257,0,0.0759,0.88,124.982,4,happy
Sâu Trong Em,,,5AWBJqF2Gnv2gxyXvCsH5v,,1,237600,0.665,0.636,4,-4.453,0,0.0301,0.59,0,0.0614,0.424,100.006,4,happy
Muộn Rồi Mà Sao Còn,,,5fFLotKS1286huYIMQHqz7,,1,275906,0.888,0.418,0,-9.812,1,0.0573,0.665,0,0.111,0.531,127.073,4,happy
Matchanah,,,0l5rDugLBEOGS6L77GPsaT,,1,227586,0.879,0.686,1,-6.566,0,0.147,0.606,5.77e-06,0.62,0.753,122.993,4,happy
The Playah (feat. SlimV) - Special Performance,,,63qZf6349d3ngku9hrzLac,,1,449577,0.572,0.513,9,-6.078,0,0.0358,0.148,1.41e-06,0.0597,0.528,116.397,4,happy
Yêu Không Nghỉ Phép,,,6XIwV1AJlbfrQWgI0k8AF0,,1,278832,0.677,0.669,0,-7.562,1,0.0492,0.207,1.47e-06,0.419,0.589,94.904,4,happy
Chúng Ta Của Hiện Tại,,,17iGUekw5nFt5mIRJcUm3R,,1,301538,0.569,0.66,2,-5.268,1,0.0358,0.0675,0,0.202,0.497,155.907,4,happy
Em Có Nghe,,,0ZaHfA4m7SlE2QHA3KNoXj,,1,255129,0.875,0.45,7,-6.277,0,0.048,0.166,7.1e-06,0.116,0.456,94.994,4,happy
Lời Yêu Ngây Dại,,,0gbleOaRNM5lyJgFwwAD86,,1,279821,0.803,0.327,9,-7.73,1,0.183,0.0925,0,0.103,0.5,182.053,4,happy
Quả Tim Màu Lửa,,,734SuCJNSGwTFKadlw3MZ6,,1,203260,0.614,0.719,5,-8.35,1,0.0304,0.117,0,0.0792,0.901,149.955,4,happy
Happy For You (feat. Vũ.),,,2XjbfQQZlPwOMTmJR2RLfC,,1,226403,0.647,0.624,10,-4.169,1,0.0397,0.54,0,0.185,0.176,136.036,4,happy
Túy Âm,,,6v4VmNw4DFlbhuBQ1qFprN,,1,202000,0.673,0.824,0,-5.764,0,0.0624,0.303,2.39e-05,0.642,0.314,148.915,4,happy
Hạ Còn Vương Nắng,,,16vdrHNhGYyB4WoDAQGK2i,,1,285606,0.805,0.76,0,-9.026,1,0.0382,0.531,0.000258,0.114,0.347,99.997,4,happy
Em Chưa Giấu Anh Điều Gì,,,1EX9FgfwC7kfilApefCafq,,1,249143,0.82,0.476,10,-13.84,1,0.056,0.144,4.82e-06,0.134,0.349,104.993,4,happy
Đô Trưởng - New Version,,,40T8dULg5BwzqGx1F0FAOS,,1,275077,0.525,0.344,10,-7.938,1,0.0472,0.68,2.23e-06,0.104,0.143,129.878,4,happy
Em Gì Ơi,,,1tjtnnJvFr0sioIZ9cXewo,,1,246346,0.792,0.791,7,-8.206,0,0.036,0.0962,0,0.0792,0.742,128.034,4,happy
Đông Cuối,,,7GxxMu5lxlp0URD2KeS1PV,,1,236251,0.76,0.423,0,-8.305,0,0.0332,0.152,0,0.104,0.727,125.933,4,happy
Như Ngày Hôm Qua,,,6BToHhGtbW8eMQFaEv0i2d,,1,222981,0.809,0.612,2,-7.904,1,0.0279,0.169,2.49e-06,0.0784,0.752,109.99,4,happy
Tri Kỷ,,,13mKM5CXchDTVhsJ2NKTEG,,1,215809,0.741,0.746,6,-5.99,1,0.0297,0.705,0,0.123,0.489,113.957,4,happy
Tắt Đèn,,,69ACrC5zP0nXtjUT8MHrcP,,1,213090,0.696,0.639,1,-9.309,1,0.0327,0.152,0,0.0975,0.581,128.032,4,happy
Là 1 Thằng Con Trai,,,3BqnElyZQtJulGFRwjFN9o,,1,246429,0.828,0.914,1,-5.6,1,0.107,0.0365,1.25e-05,0.272,0.0937,112.017,4,happy
Điều Anh Muốn,,,54AKwNT0RXarjK1k5n8gAv,,1,176842,0.828,0.542,9,-8.679,1,0.116,0.373,6.3e-05,0.139,0.496,94.962,4,happy
Rồi Tới Luôn,,,48ioMyJ1s4suqxLobM1Dl1,,1,246665,0.898,0.606,5,-7.525,0,0.0395,0.647,4.86e-05,0.0812,0.952,129.965,4,happy
Khuôn Mặt Đáng Thương,,,7hX5Of6NDiEaAR9zWsAeYY,,1,257451,0.726,0.908,4,-4.855,0,0.051,0.159,0.0341,0.173,0.552,95.003,4,happy
Vô tình,,,2AIvSrFr9efylDJ2yV4yy1,,1,273895,0.585,0.675,0,-7.544,1,0.0519,0.058,2.47e-05,0.119,0.201,170.003,4,happy
Cô Gái Vàng (feat. Tùng Viu),,,0JoNTJrkb1hYIzOvRu908q,,1,227692,0.828,0.822,5,-2.349,1,0.139,0.126,0,0.0477,0.83,156.068,4,happy
Hoa Hải Đường,,,0J2otOvMdg62gVMMjwOvSK,,1,229589,0.534,0.499,9,-10.601,0,0.0416,0.0416,4.13e-05,0.287,0.227,91.954,4,happy
Não Cá Vàng,,,5WqyMMhbVsV7yR8lSNy5EI,,1,268537,0.775,0.467,0,-7.901,1,0.0368,0.771,2.02e-05,0.0873,0.547,122.846,4,happy
Thiên Hạ Hữu Tình Nhân,,,2AC0pwlMPaOY4gq5i16zzu,,1,157714,0.667,0.627,7,-4.57,0,0.0275,0.639,0,0.0791,0.75,140.172,4,happy
Vợ tuyệt vời nhất,,,0RkE6jaNtGvzRdYwu39uwP,,1,333990,0.558,0.398,0,-8.382,1,0.0305,0.86,0,0.0906,0.413,139.975,4,happy
Toi Cho Co Gai Do,,,0d5gILNgbEdAxHPP2UolI0,,1,260049,0.684,0.721,7,-4.74,1,0.0263,0.411,1.09e-05,0.319,0.581,128.006,4,happy
Em Không Quay Về,,,5KuE6aKxrjEVjcLd27O98D,,1,265143,0.642,0.571,4,-8.214,0,0.0478,0.484,0,0.24,0.419,153.872,4,happy
Cùng Anh,,,316f66CCBgvH6JvCtSl7KH,,1,197513,0.635,0.6,6,-6.842,0,0.0546,0.137,0.00294,0.0808,0.441,96.098,4,happy
Đi Để Trở Về,,,2qc4FFBylFT5YhvMJMX50R,,1,202084,0.733,0.432,7,-9.624,1,0.0292,0.495,0,0.193,0.673,95.988,4,happy
"3 Đi (Đi, Đi, Đi)",,,6E948rQ1DpQSUu7rFTAZoS,,1,286063,0.627,0.783,0,-10.372,0,0.0799,0.284,2.64e-05,0.229,0.297,180.036,4,happy
"Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thủy, Linh Cáo & Mel G)",,,5Sh5CK6GReVbZJqUOnvg0f,,1,229682,0.779,0.881,10,-3.793,1,0.28,0.71,0,0.0815,0.728,77.503,4,happy
Đưa Nhau Đi Trốn (Chill Version),,,1Axzkl935WrIsBwDqk90yQ,,1,241959,0.753,0.593,2,-9.869,1,0.176,0.603,7.66e-05,0.129,0.105,127.11,4,happy
Anh Thanh Niên,,,3ksHvU75aLBENx2ZmO49Jx,,1,231437,0.816,0.521,1,-8.192,1,0.0684,0.486,0,0.0735,0.79,139.959,4,happy
Cafe Không Đường,,,00IV4rshTudqbk06tQwJ2S,,1,247411,0.697,0.751,0,-9.126,1,0.232,0.419,0,0.0666,0.395,140.066,4,happy
Sài Gòn Đau Lòng Quá,,,6TD5xfffOnYHliuF1wzL6U,,1,308689,0.418,0.382,3,-7.778,1,0.0319,0.786,1.38e-06,0.386,0.261,163.878,4,happy
Poker Face,,,1QV6tiMFM6fSOKOGLMHYYg,,1,237200,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,4,happy
Hoa Hải Đường,,,0J2otOvMdg62gVMMjwOvSK,,1,229589,0.534,0.499,9,-10.601,0,0.0416,0.0416,4.13e-05,0.287,0.227,91.954,4,happy
Sao Cũng Được,,,1vtQjPCcdE7FgrxQd5doWP,,1,266751,0.575,0.15,7,-20.156,1,0.138,0.728,0.000375,0.0961,0.329,82.854,3,happy
"Đừng Yêu Nữa, Em Mệt Rồi",,,4tjWbnuqRtd1VIdPqiSSkn,,1,281455,0.57,0.615,3,-4.449,1,0.0295,0.557,0,0.102,0.324,155.966,4,happy
Nàng Thơ,,,2LykruN1mQlg9nuUaE7dvQ,,1,254476,0.512,0.456,0,-7.285,1,0.0328,0.773,0,0.154,0.163,122.886,4,happy
Chuyện Rằng,,,3VOeGtJwJh2jslvQAFaaEn,,1,272152,0.811,0.276,7,-14.892,1,0.042,0.785,2.83e-06,0.128,0.704,95.021,4,happy
Ngày Nào,,,3d1Aq5IuAEAzBbZesUT8QP,,1,221147,0.702,0.685,4,-10.768,1,0.0322,0.736,0.0622,0.413,0.324,104.98,4,happy
5AM,,,1h4hJA0Jjb9Qv2p4DQs3DL,,1,262332,0.267,0.635,1,-8.201,0,0.0407,0.0326,4.26e-06,0.111,0.372,70.513,4,happy
Tầng Thượng 102,,,42rme4MN6ki6mXgl4yaZtV,,1,237250,0.722,0.446,4,-11.652,1,0.0253,0.496,0.514,0.088,0.343,101.991,4,happy
Buồn Thì Cứ Khóc Đi,,,6iXGivPFpsqKmrINhIbPvx,,1,222314,0.704,0.542,2,-4.663,0,0.0307,0.476,0.000196,0.141,0.386,97.006,4,happy
Người Ta Có Thương Mình Đâu,,,1kEBHXwbG62RWVhenXNaFH,,1,228122,0.502,0.221,6,-12.199,1,0.0385,0.846,0,0.0981,0.25,159.896,3,happy
Ghé Qua,,,0pQ67Kp2kED4ISy1ieGPEq,,1,237193,0.659,0.554,2,-11.095,1,0.0458,0.858,0.428,0.0821,0.287,163.957,4,happy
Lớn Rồi Còn Khóc Nhè,,,3dSjbBojNQDBQ1oFQ8N6Tj,,1,211082,0.848,0.4,5,-8.96,1,0.0576,0.812,7.63e-05,0.117,0.758,115.971,4,happy
"Cung Anh - Ngoc Dolil, Hagi, STee - Original",,,6156vnsRddJKe267tuaTRx,,1,197564,0.488,0.587,6,-6.422,0,0.182,0.147,0.00859,0.0917,0.488,191.874,4,happy
lovely (with Khalid),,,0u2P5u6lvoDfwTYjAADbn4,,1,200186,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4,happy
Anh Đếch Cần Gì Nhiều Ngoài Em,,,7GxSshyjKx46dlIV2UoVrc,,1,217134,0.82,0.276,6,-9.715,0,0.0418,0.85,0,0.124,0.332,97.39,3,happy
LẦN CUỐI (đi bên em xót xa người ơi),,,7AzGrpsT9kTI6OUdMXlHWe,,1,222847,0.273,0.283,0,-10.462,1,0.0278,0.668,5.17e-06,0.0941,0.138,169.56,4,happy
Mượn Rượu Tỏ Tình,,,7y5HF80szyShYXpXTAwYtD,,1,198375,0.693,0.664,5,-7.67,1,0.164,0.719,0.000329,0.11,0.529,159.833,4,happy
Ke Cap Gap Ba Gia (feat. BINZ),,,3HJ0EW4kd9S1NRCm039Fsk,,1,231505,0.723,0.527,3,-6.355,0,0.0379,0.613,0.0265,0.385,0.497,99.965,4,happy
Lối Nhỏ,,,25edeHHueINMguqu9emCyV,,1,252953,0.765,0.476,4,-7.714,0,0.0304,0.84,0.00013,0.079,0.427,91.989,4,happy
Và Thế Là Hết,,,0Bk064jKjWtfdOD8UkcImR,,1,291651,0.544,0.307,1,-10.531,1,0.0263,0.814,0,0.113,0.329,149.877,3,happy
Có Em Đời Bỗng Vui,,,696w9BHmEY62myVCSDyrYW,,1,247429,0.656,0.331,2,-9.88,1,0.0302,0.363,0,0.201,0.5,105.015,3,happy
Vùng Ký Ức,,,1503Da6qbgNifRnRwIjtZe,,1,296500,0.504,0.698,7,-6.958,1,0.0273,0.0248,0.00089,0.109,0.421,98.021,4,happy
Mascara,,,2Jaaw8PrdUfPlU6o6tL5dl,,1,293158,0.652,0.332,2,-10.801,1,0.0293,0.331,0,0.116,0.298,113.904,4,happy
"Tháng 7 Của Anh, Em Và Cô Đơn",,,5vKQf6PQith02O1UEvDsb2,,1,297718,0.66,0.61,0,-9.766,1,0.0647,0.61,1.1e-05,0.132,0.178,115.059,4,happy
Như Ngày Đó,,,0x7OtENOyQIOSYYTzF8qip,,1,263706,0.694,0.573,0,-11.367,0,0.464,0.344,0,0.102,0.574,160.069,4,happy
Tất Cả Của Anh,,,55cQ2z7IiA0nytGd52bjFv,,1,324467,0.663,0.357,4,-15.754,0,0.168,0.823,0.0015,0.341,0.15,133.989,4,happy
Tháng 6 Của Anh,,,1eRNVcI0l9KagNAQtFL6Bj,,1,221090,0.68,0.465,5,-13.624,1,0.0616,0.824,0.000588,0.455,0.169,105.044,4,happy
Anh Không Nợ Em Lời Giải Thích,,,0XzUkePn8pyTebqARi3GCo,,1,242075,0.345,0.146,10,-28.925,0,0.267,0.95,0.105,0.236,0.357,79.777,4,happy
tài liệu không có tiêu đề,,,3714Kjhb7uMFwhwQybPQ7u,,1,236283,0.798,0.661,4,-11.339,1,0.252,0.797,3.06e-05,0.0602,0.388,74.949,4,happy
Mê Ly,,,7aFZahAkizjYeDdr7R0MpK,,1,196364,0.768,0.857,5,-5.624,0,0.0391,0.155,0.00431,0.0828,0.692,110.026,4,happy
Đông Và Anh,,,6f2sBIigvUBMXVVeJp3tQC,,1,366029,0.654,0.269,0,-10.566,1,0.0301,0.842,0,0.165,0.32,123.939,4,happy
Cô Gái Vàng,,,2qMPzm1zqE6RadT3UHkjCR,,1,227692,0.828,0.822,5,-2.349,1,0.139,0.126,0,0.0477,0.83,156.068,4,happy
Gia Ngay Dau Dung Noi Thuong Nhau,,,1dMJhYvyH7I4RGcLUWAg3p,,1,270000,0.562,0.513,2,-7.304,0,0.035,0.775,4.83e-06,0.0962,0.2,126.053,4,happy
Đừng Lo Anh Đợi Mà,,,78AxcdHSyZ3PwcV1hrVizn,,1,271534,0.621,0.536,5,-6.647,1,0.0308,0.762,0,0.292,0.579,82.017,4,happy
Hai Đám Mây,,,1QP88SSjPVksuyqUsjG4B3,,1,248164,0.735,0.698,5,-9.565,0,0.254,0.655,1.16e-05,0.314,0.203,85.992,4,happy
Ngây Thơ (Phong Max Remix),,,4fIutuzeROW4cjAs9f8Lvl,,1,268311,0.787,0.473,6,-8.108,0,0.0304,0.39,0.503,0.215,0.746,110.989,4,happy
Chỉ Vì Quá Yêu Em,,,4cz5HwSIhVTUzKqNWuptrS,,1,240000,0.411,0.393,10,-8.17,1,0.0306,0.773,0,0.307,0.368,130.015,4,happy
Chỉ Vì Quá Thương Em - Lofi Instrumental,,,6r9DCzN6ZZoV2hkg5oo7Hc,,1,312009,0.667,0.304,0,-12.265,0,0.0322,0.307,0.881,0.36,0.125,139.975,4,happy
Đây Là Một Bài Hát Vui,,,0oWoVndTJAlZQBGfoFTUvm,,1,206953,0.889,0.617,4,-7.627,0,0.0969,0.254,2.29e-06,0.0379,0.793,119.987,4,happy
Hãy Trao Cho Anh,,,0f5yQttJS5nNxRAleF4kZO,,1,245659,0.715,0.724,3,-4.854,0,0.0425,0.0897,0.000269,0.157,0.818,96.014,4,happy
Truyen Thai Y (feat. Masew),,,70SyyW2Z1A5UNY3g8bPo5I,,1,181014,0.872,0.745,8,-4.732,0,0.0429,0.538,0.000859,0.0757,0.667,122.054,4,happy
Bùa Yêu,,,1ZrADntHAYV84R2y1Op3Eg,,1,241650,0.774,0.578,5,-6.227,0,0.0306,0.552,0.000434,0.0985,0.397,110.018,3,happy
Em Mới Là Người Yêu Anh,,,2WEGXC92GQ1w6gMC4n6i6I,,1,228980,0.681,0.842,7,-4.726,1,0.0362,0.00518,0,0.164,0.0736,98.033,4,happy
De Mi Noi Cho Ma Nghe,,,5mBWIm9EGnhZRYBYgAS72m,,1,193877,0.707,0.851,0,-3.684,1,0.0654,0.465,2.92e-06,0.138,0.738,155.966,4,happy
Rap Tuy Am,,,2u8DWA5nAR8aZBx8KT9XwB,,1,201552,0.686,0.75,0,-7.265,0,0.141,0.708,0,0.547,0.374,74.5,4,happy
Nguoi Am Phu - Original,,,04JBEwGP94fWL7nbcrO0F2,,1,130558,0.687,0.656,1,-6.987,1,0.0333,0.0451,0.000843,0.29,0.388,120.074,4,happy
Đi Đu Đưa Đi,,,2OZTkXYCNbZS9TwPRy52Js,,1,220169,0.815,0.645,5,-6.334,0,0.0507,0.107,0.00548,0.0953,0.683,118.024,4,happy
Mot Nha,,,3EuOQ0v6LxsNFSf3BF5wrw,,1,185643,0.822,0.684,0,-5.873,1,0.239,0.643,0,0.104,0.376,94.016,4,happy
Chân Ái,,,4eMvGEz25irv76TvMRfzGp,,1,262827,0.616,0.518,9,-8.628,0,0.032,0.487,2.78e-05,0.453,0.569,113.952,4,happy
Em Không Quay Về,,,5KuE6aKxrjEVjcLd27O98D,,1,265143,0.642,0.571,4,-8.214,0,0.0478,0.484,0,0.24,0.419,153.872,4,happy
Xe Đạp,,,2iTzIxM3EcXXnWYyqnwbZ6,,1,285458,0.328,0.397,5,-7.384,1,0.0293,0.89,1.03e-06,0.123,0.388,167.854,4,happy
Thu Cuối,,,1cDcG5yHC2YvMytqZDhJQ5,,1,291657,0.666,0.636,3,-9.521,1,0.174,0.671,0,0.161,0.717,159.967,4,happy
Cô Gái M52,,,0AXYXHoam4tHLAcRkEescf,,1,213333,0.966,0.644,5,-9.389,0,0.0755,0.216,0,0.0941,0.94,110.012,4,happy
Bốn Chữ Lắm,,,3OxzteADDv79dESfPexzxr,,1,257239,0.697,0.463,5,-7.393,0,0.0331,0.541,0,0.416,0.363,109.996,4,happy
Anh Thanh Niên,,,3ksHvU75aLBENx2ZmO49Jx,,1,231437,0.816,0.521,1,-8.192,1,0.0684,0.486,0,0.0735,0.79,139.959,4,happy
Có Chàng Trai Viết Lên Cây,,,2NEzxeMKW0mk5pr7tcrvs2,,1,305786,0.34,0.446,0,-9.383,0,0.0479,0.969,0.000454,0.128,0.149,177.284,4,happy
Sáng Mắt Chưa,,,3um9XWTQKYoNUgwkywCRJ8,,1,208118,0.79,0.55,10,-13.633,1,0.12,0.168,0,0.323,0.862,144.066,4,happy
anh nhà ở đâu thế,,,6qtrL9Np30qyQpy1Od4AmG,,1,216000,0.814,0.453,10,-7.204,1,0.11,0.657,1.34e-06,0.245,0.566,125.997,4,happy
Cause I Love You,,,5vODf231esazyTFBRN6Tdc,,1,285333,0.594,0.8,0,-7.342,0,0.0686,0.522,0.000162,0.157,0.751,179.877,4,happy
Sau Tất Cả,,,0lxnIhE3jvxecnKNMQ3yDT,,1,205270,0.6,0.506,0,-7.116,0,0.0297,0.394,0,0.243,0.352,122.049,4,happy
Yêu 5,,,5U30iZBlmxkpHqzb1OSnBS,,1,240000,0.681,0.578,3,-7.918,1,0.0537,0.732,0,0.104,0.382,95.037,4,happy
CÓ CHẮC YÊU LÀ ĐÂY,,,2z9iLlNBt1aLZUCFgXby97,,1,202105,0.746,0.724,10,-3.976,0,0.0498,0.119,2.09e-05,0.0506,0.596,95.003,4,happy
Có Em Chờ,,,2QlvI9Kj0UUygigDqP7lpo,,1,234000,0.556,0.657,4,-4.98,1,0.221,0.624,0,0.0909,0.555,79.873,4,happy
"Em Không Sai, Chúng Ta Sai",,,3yWacnoBnM0lrzLmXAk44d,,1,291529,0.49,0.485,1,-6.632,1,0.0359,0.684,0,0.12,0.329,170.063,4,happy
Gác Lại Âu Lo,,,6HpDKKSDZ8QpSHfikENIBC,,1,282629,0.745,0.527,6,-8.09,1,0.0786,0.571,0,0.11,0.385,95.034,4,happy
Nắm,,,216Wct0c15corlKA9h5Pj8,,1,281954,0.538,0.28,10,-12.211,1,0.0352,0.877,1.02e-06,0.111,0.28,129.931,4,happy
Cô Gái Vàng,,,2qMPzm1zqE6RadT3UHkjCR,,1,227692,0.828,0.822,5,-2.349,1,0.139,0.126,0,0.0477,0.83,156.068,4,happy
Nói Thương Nhau Đừng Làm Trái Tim Em Đau,,,3bEAVuzTJ1Pd4ZGj2ykqnB,,1,279439,0.72,0.668,0,-5.638,0,0.0557,0.624,9.24e-05,0.34,0.291,111.917,4,happy
Mượn Rượu Tỏ Tình,,,7y5HF80szyShYXpXTAwYtD,,1,198375,0.693,0.664,5,-7.67,1,0.164,0.719,0.000329,0.11,0.529,159.833,4,happy
"Tháng 7 Của Anh, Em Và Cô Đơn",,,5vKQf6PQith02O1UEvDsb2,,1,297718,0.66,0.61,0,-9.766,1,0.0647,0.61,1.1e-05,0.132,0.178,115.059,4,happy
Buồn Không Em,,,7gZOwSXKnKMDtnJ0NrhG5M,,1,384023,0.647,0.158,6,-13.403,0,0.0339,0.873,0,0.239,0.364,109.948,4,happy
Ba Da Bum,,,3pCEv94zmIBEiAjf1JrEOC,,1,172565,0.861,0.373,8,-14.33,1,0.351,0.424,0,0.115,0.234,102.008,4,happy
Già Cùng Nhau Là Được,,,4vn6KW4zlIoCYMudms3WrI,,1,231362,0.641,0.7,5,-10.669,1,0.344,0.918,5.91e-05,0.0933,0.363,174.001,4,happy
Sai Người Sai Thời Điểm,,,7KpimnB2fw1ixHWBwZL4hw,,1,370024,0.402,0.383,7,-10.037,1,0.0295,0.879,0,0.075,0.342,135.014,4,happy
Crying Over You,,,4aI9g0FirvV4yNjKE90dgH,,1,339305,0.708,0.49,0,-8.288,1,0.0314,0.914,0.000355,0.186,0.59,122.001,4,happy
Đợi,,,2ChenqVQrNrTbeRRGfhVDg,,1,329250,0.656,0.196,3,-13.777,1,0.0297,0.811,0.000749,0.122,0.129,127.94,3,happy
Đôi Ba Chiếc Lá,,,6YlY5KozbngwP6y4ojkj0L,,1,222883,0.569,0.31,6,-15.881,1,0.271,0.914,0.355,0.17,0.529,101.057,4,happy
Yếu Đuối,,,7LUyhsof4Pwb6qJFNam0dA,,1,323265,0.327,0.257,2,-8.572,1,0.0365,0.736,0,0.0895,0.184,165.037,3,happy
Lạ Lùng,,,5Bti0azlFhMattVY76qFr9,,1,261616,0.617,0.212,0,-9.856,1,0.0334,0.958,0.00157,0.131,0.219,126.579,4,happy
Ngày Mai Em Đi,,,0ZP4bO2ywAv44HiEzzHaq5,,1,218400,0.716,0.549,0,-5.086,0,0.0304,0.507,1.56e-06,0.164,0.556,100.01,4,happy
7 Cuộc Gọi Nhỡ,,,46tw1MZt4F4D3GQmd3fJ3Y,,1,225603,0.546,0.737,7,-8.751,0,0.312,0.895,9.68e-06,0.374,0.389,89.363,4,happy
Ừ Thì,,,6XrAKr1BYRtldlXF5frIBP,,1,228220,0.703,0.184,10,-16.16,1,0.0357,0.931,0.00013,0.106,0.508,120.019,4,happy
Ghé Thăm,,,5fhPkYIb1am6DElI2BKG3S,,1,330721,0.8,0.409,8,-8.755,0,0.0606,0.577,7.67e-06,0.107,0.129,97.976,4,happy
Mơ,,,3mMAxli9HDnNdDjaTlDyJg,,1,225879,0.4,0.624,9,-10.513,1,0.33,0.681,0.00033,0.0517,0.487,84.418,4,happy
Em Moi La Nguoi Yeu Anh - Original,,,1oYIlcL9qhSRbqfKJJUamm,,1,229004,0.671,0.797,7,-6.738,1,0.0322,0.00484,0,0.138,0.125,98.021,4,happy
1 Phút,,,7JVxQjXcMlIwHuwrq7AY8E,,1,375989,0.42,0.36,1,-6.006,1,0.0288,0.954,0.00123,0.113,0.423,135.755,4,happy
Nến Và Hoa,,,4S0uLMXRoAjFfIJOW7A8aW,,1,166000,0.787,0.652,5,-6.781,0,0.0655,0.239,8.3e-05,0.102,0.394,120.033,4,happy
Nơi Này Có Anh,,,5HbLlcJogki9rRq2KfkGQP,,1,260117,0.52,0.853,0,-5.249,1,0.0303,0.0446,0.000974,0.144,0.328,91.994,4,happy
